,Text_clean,positive_score,negative_score,polarity_score,number_words,subjectivity,Sentiment
1014,exactly he plays the poor inventor card but was rich all along &amp invented nothing as far as i kn,1,1,0.0,9,0.22222219753086697,Neutral
1015,there are sketchy edits to tesla wiki that whitewash eberhards problems glorify his role pretty odd,2,3,-0.199999960000008,11,0.4545454132231443,Negative
1016,when eberhard was fired from the tesla ceo role in mid for providing false information to me &amp t,0,1,-0.9999990000010001,11,0.09090908264462885,Most Negative
1017,interesting,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1018, the future of cars can and will be electric if the entire industry starts making and marketing compelling evs for everyone,0,0,0.0,10,0.0,Neutral
1019,,0,0,0.0,0,0.0,Neutral
1020,probably,0,0,0.0,0,0.0,Neutral
1021,i have that exact art on the wall of the place i stay in boca chica,0,0,0.0,7,0.0,Neutral
1022,yes failure to protect nursing homes was a major mistake happened in most countries,1,2,-0.33333322222225925,8,0.3749999531250059,Negative
1023,sweden was right,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1024,,0,0,0.0,0,0.0,Neutral
1025,great work by spacex valve engineering &amp production,2,0,0.99999950000025,8,0.24999996875000394,Most Positive
1026,our tiles are mechanically attached,0,0,0.0,3,0.0,Neutral
1027,it m,0,0,0.0,0,0.0,Neutral
1028,tiles will be,0,0,0.0,1,0.0,Neutral
1029,compilers need to improve imo most type pointer or other memory problems can be detected at comp,1,1,0.0,9,0.22222219753086697,Neutral
1030,im proud to say that that nose is pointier than it needs to be haha,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1031, we put the model y long range electric suv on our test track to find out what it can doand it turns out well,1,0,0.9999990000010001,11,0.09090908264462885,Most Positive
1032,norway leads the world,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1033,passed cryo proof,0,0,0.0,3,0.0,Neutral
1034,u+fd,0,0,0.0,1,0.0,Neutral
1035,yeah its not a contest advanced casting crushes best case d printing but casting doesnt work wel,3,0,0.9999996666667778,11,0.2727272479338866,Most Positive
1036,great pics,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1037,maybe this should be the flag of mars,0,0,0.0,2,0.0,Neutral
1038,additive manufacturing of parts is still far too costly for cars but can rapidly create tooling to accel,0,1,-0.9999990000010001,9,0.11111109876543349,Most Negative
1039,pretty much but i think it may end on a high note,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1040, starman last seen leaving earth made its first close approach with mars todaywithin astronomical units or under mill,0,0,0.0,11,0.0,Neutral
1041,meant to say that it should be fixed in the latest wide release wont need to wait for fsd,0,0,0.0,8,0.0,Neutral
1042,it should be,0,0,0.0,0,0.0,Neutral
1043,exactly we barked up that tree for way too long sigh gives a false sense of,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1044,yes we will play sexy snake jazz u+f,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1045,yes,0,0,0.0,0,0.0,Neutral
1046,yeah provided we do our metal gear snake autocoupler,0,0,0.0,6,0.0,Neutral
1047,waymo is impressive but a highly specialized solution the tesla approach is a general solution the lat,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1048,yeah we could put in a setting allowing it to drop as low as ,0,0,0.0,6,0.0,Neutral
1049,great render note there will need to be an arm,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1050,mimecraft,0,0,0.0,1,0.0,Neutral
1051,yes,0,0,0.0,0,0.0,Neutral
1052,autopilot team is making great progress reality sure is complicated,2,1,0.33333322222225925,7,0.4285713673469475,Positive
1053,aspiring to have no flame diverter in boca,0,0,0.0,4,0.0,Neutral
1054,we do have giant steel balls haha,0,0,0.0,4,0.0,Neutral
1055,we just completed a financing round but will let you know when there is another one,0,0,0.0,3,0.0,Neutral
1056,i definitely need to try these tasty cakes &amp pastries on my next visit,0,0,0.0,6,0.0,Neutral
1057,mass ratio liquid oxygen is much denser than liquid m,0,0,0.0,6,0.0,Neutral
1058,had the most amazing kebab ever just outside of tacheles too,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1059,dner kebab,0,0,0.0,2,0.0,Neutral
1060,youre most welcome,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1061,high bay should be finished except for the giant gantry crane within,0,0,0.0,6,0.0,Neutral
1062,that looks tasty,0,0,0.0,1,0.0,Neutral
1063,the crash absorption rails can be cut off &amp replaced with a bolted part for collision repair,0,1,-0.9999990000010001,11,0.09090908264462885,Most Negative
1064,sandy munro understands engineering,0,0,0.0,4,0.0,Neutral
1065,that would be like licensing battlestar galactica actually buil,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1066,yes the gigafactory is the hardest &amp most critical product,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1067,battery pack will be a bonded structure with cells providing shear transfer b,0,0,0.0,8,0.0,Neutral
1068,but now we understand production much better it will be our primary competitive advantage long term,3,0,0.9999996666667778,7,0.4285713673469475,Most Positive
1069,even gm &amp chrysler went bankrupt in  ford and tesla are the only us car companies t,0,1,-0.9999990000010001,9,0.11111109876543349,Most Negative
1070,the model production ramp was sheer agony for two years but that was do or die for te,0,2,-0.99999950000025,8,0.24999996875000394,Most Negative
1071,bringing a new product to volume production is  inspiration &amp  perspiration you do st,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1072,marginal cost of starship mass to orbit should be well under  kg fully burdened cost depends on flight rate,1,1,0.0,12,0.16666665277777895,Neutral
1073,prototypes are a piece of cake but high volume production of a new technology is extremely hard ta,0,1,-0.9999990000010001,10,0.09999999000000101,Most Negative
1074,we do expect to make heavy use of lfp for medium range cars &amp stationary storage,0,0,0.0,11,0.0,Neutral
1075,berlin will use cell with structural battery pack &amp front &amp rear single piece castings also a,0,0,0.0,14,0.0,Neutral
1076,they are,0,0,0.0,0,0.0,Neutral
1077,i do so wish that more companies would put down their spreadsheets for a moment and focus on making,0,0,0.0,6,0.0,Neutral
1078,bar absolute which is fine for,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1079,cryo pressure test succeeded but a small le,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1080,one of the best shots ever,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1081,much sooner,0,0,0.0,1,0.0,Neutral
1082,great photo,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1083,it will soon,0,0,0.0,0,0.0,Neutral
1084, falcon launches starlink satellites to orbit completing spacexs rd flight of a previously flown rocket booster https ,0,0,0.0,13,0.0,Neutral
1085,once these satellites reach their target position we will be able to roll out a fairly wide public beta in,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1086, deployment of starlink satellites confirmed,0,0,0.0,4,0.0,Neutral
1087,were not seeing notable differences yet i think the boosters could probably do + reflig,0,0,0.0,5,0.0,Neutral
1088,roughly a week or two turnaround is all thats needed to meet max launch demand starship s,0,0,0.0,9,0.0,Neutral
1089,ahem yes it was the rd flight of this booster &amp rd flight for active half of fairing aiming for,0,0,0.0,10,0.0,Neutral
1090,th flight &amp landing for this booster,0,0,0.0,5,0.0,Neutral
1091,minutes from launch looks good so far,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1092,so crazy to subsidize pollution this is not good for people especially in dense cities with heavy,2,2,0.0,8,0.4999999375000079,Neutral
1093,its a step in the right direction but they should really aim for full reusability by  larger ro,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1094,turn volume to &amp play powerglide in your tesla,0,0,0.0,7,0.0,Neutral
1095,fsd will solve these issues,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1096,music volume on a tesla goes to  because its louder than,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1097,one of my favorite writers foundation is tough to make into a movie but has outstanding potential,3,0,0.9999996666667778,8,0.3749999531250059,Most Positive
1098,u+faf,0,0,0.0,1,0.0,Neutral
1099,,0,0,0.0,0,0.0,Neutral
1100,rewatched young frankenstein this weekend still awesome ovaltine,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1101,the remake has the potential to be great i kinda liked the original tbh but its possible to take it up a level,2,0,0.99999950000025,7,0.285714244897965,Most Positive
1102,hollywood should just start with the sequel &amp skip the original because financials,0,0,0.0,8,0.0,Neutral
1103,this article is wildly incorrect about lithium battery costs by a factor of or more presently &amp x long term,0,2,-0.99999950000025,12,0.16666665277777895,Most Negative
1104,pretty wild,1,1,0.0,2,0.99999950000025,Neutral
1105,new spacex droneship will be called a shortfall of gravitas,0,0,0.0,5,0.0,Neutral
1106,nothing can escape gravity not even black holes and they really tried,0,0,0.0,4,0.0,Neutral
1107,would be cool to put yourself in the mind of the car while its driving,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1108,coming soon,0,0,0.0,1,0.0,Neutral
1109,call of booty great game,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1110,,0,0,0.0,0,0.0,Neutral
1111,vector space birds eye view coming with fsd,0,0,0.0,7,0.0,Neutral
1112,unexpected pressure rise in the turbomachinery gas generator,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1113,all of that and more were doing a broad review of launch site propulsion structures av,0,0,0.0,7,0.0,Neutral
1114,exactly,0,0,0.0,0,0.0,Neutral
1115,we will need to make a lot of improvements to have a chance of completing launches next year,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1116,i agree with lex,0,0,0.0,2,0.0,Neutral
1117,glad youre ok,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1118,haha,0,0,0.0,1,0.0,Neutral
1119,thanks for waiting,0,0,0.0,1,0.0,Neutral
1120,next year for sure,0,0,0.0,1,0.0,Neutral
1121,,0,0,0.0,0,0.0,Neutral
1122,,0,0,0.0,0,0.0,Neutral
1123,great,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1124,browns,0,0,0.0,1,0.0,Neutral
1125,average latency will improve as more sat,1,1,0.0,4,0.49999987500003124,Neutral
1126,very s,0,0,0.0,0,0.0,Neutral
1127,yes starlink is design,0,0,0.0,2,0.0,Neutral
1128,probably or with an optimized tanker a,0,0,0.0,2,0.0,Neutral
1129,starlink will be a revolution in connectivity esp,0,0,0.0,4,0.0,Neutral
1130,yeah,0,0,0.0,1,0.0,Neutral
1131,great letter it will be increasingl,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1132,the ship rings are thicker than they need to be for,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1133,its next level,0,0,0.0,1,0.0,Neutral
1134,u+fbu+fau+f,0,0,0.0,1,0.0,Neutral
1135,glad to hear your mom is ok,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1136,good to see inspiring for future of space,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1137,the new heat pump in model y is what re,0,0,0.0,3,0.0,Neutral
1138,yes coming soon,0,0,0.0,1,0.0,Neutral
1139,great render the circumferentia,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1140,thats very hard to do have you tried pushing on the c,0,1,-0.9999990000010001,2,0.499999750000125,Most Negative
1141,its cool &amp for sure can &amp should be done but i suspect its best cas,2,1,0.33333322222225925,7,0.4285713673469475,Positive
1142,weld esthetics will improve greatly in upcoming starships,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1143,haha true why do showers have such a wide range,0,0,0.0,5,0.0,Neutral
1144,,0,0,0.0,0,0.0,Neutral
1145,yes,0,0,0.0,0,0.0,Neutral
1146,light is not as fast as youd think,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1147, once this dragon docks to the  there will be two dragons docked simultaneously between crew and cargo missions,0,0,0.0,8,0.0,Neutral
1148, spacex training of astronauts that will fly on board dragons first operational mission is complete when the crew arrives for,0,0,0.0,11,0.0,Neutral
1149, after launch of crew dragons first operational mission with astronauts on board spacex will launch its st cargo resupply mi,0,0,0.0,13,0.0,Neutral
1150,maybe we used too many magenta spotlights,0,0,0.0,2,0.0,Neutral
1151, news were now targeting am et saturday oct  for the launch of the and crew  mission to send ast,0,0,0.0,9,0.0,Neutral
1152,having a low center of gravity makes a world of difference to safety,0,0,0.0,7,0.0,Neutral
1153,we will probably ipo starlink but only several years in the future when revenue growth is,0,0,0.0,6,0.0,Neutral
1154,fate loooves irony haha,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1155,glad spacex could help we are prioritizing emergency responders &amp locations with no internet connectivity at all,1,1,0.0,10,0.19999998000000202,Neutral
1156,true,0,0,0.0,1,0.0,Neutral
1157,thats total market not all tesla we do see tesla reaching m vehicles year probably before  bu,0,0,0.0,8,0.0,Neutral
1158,total market,0,0,0.0,2,0.0,Neutral
1159,seven years for sure to m+ new fully electric vehicles per year six years maybe five ye,0,0,0.0,8,0.0,Neutral
1160,both will do original cars,0,0,0.0,2,0.0,Neutral
1161,we arent cutting the price of model to k i was referring to a future car that will be smaller than model ,0,0,0.0,9,0.0,Neutral
1162,what about a heavy duty paintball machine gun mounted on the bed rails,0,0,0.0,8,0.0,Neutral
1163,new version coming soon,0,0,0.0,2,0.0,Neutral
1164,suppliers were only doing high energy nickel ourselves at least for now also maybe the presenta,0,0,0.0,5,0.0,Neutral
1165,,0,0,0.0,0,0.0,Neutral
1166,,0,0,0.0,0,0.0,Neutral
1167,u+fu+f,0,0,0.0,1,0.0,Neutral
1168,checking into it,0,0,0.0,1,0.0,Neutral
1169,totally up to you but if you head to a tesla delivery center near you &amp maybe help out new owners that would be cool,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1170,completely agree,0,0,0.0,2,0.0,Neutral
1171,yes the flaps are now directly driven by electric motors with a gearbox no more hydraulics,0,0,0.0,7,0.0,Neutral
1172,thanks tesla team for great work on deliveries for new owners we super appreciate accommodating us on delivery ti,4,0,0.9999997500000625,10,0.39999996000000404,Most Positive
1173,there are times when i feel like im living in a dilbert cartoon,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1174,that species has stood the test of time,0,0,0.0,4,0.0,Neutral
1175,mostly l some  broke at to interface sn will,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1176,bar differential in ullage bar at base due to propellant head it,0,0,0.0,8,0.0,Neutral
1177,we just need enough height to test body flaps &amp drawing propellant from headers vs main tanks will do se,1,1,0.0,12,0.16666665277777895,Neutral
1178,first flight is to km or ~ ft,0,0,0.0,4,0.0,Neutral
1179,nosecone &amp front flaps next week sn next month,0,0,0.0,8,0.0,Neutral
1180,starship sn with rear body flaps,0,0,0.0,5,0.0,Neutral
1181,,0,0,0.0,0,0.0,Neutral
1182,sure,0,0,0.0,0,0.0,Neutral
1183,true,0,0,0.0,1,0.0,Neutral
1184, falcon will launch super cool interstellar mapping and acceleration probe imap which will help researchers better,3,0,0.9999996666667778,10,0.299999970000003,Most Positive
1185,not bad,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1186,exactly,0,0,0.0,0,0.0,Neutral
1187,sandy munro understands engineering,0,0,0.0,4,0.0,Neutral
1188,turns out they mostly press the letter s &amp u+fa on the typewriter u+f,0,0,0.0,8,0.0,Neutral
1189,centaur with a bow obviously,0,0,0.0,2,0.0,Neutral
1190,haha,0,0,0.0,1,0.0,Neutral
1191,something like this,1,0,0.9999990000010001,0,1000000.0,Most Positive
1192,cant support wheel vehicles not safe enough,3,0,0.9999996666667778,4,0.7499998125000469,Most Positive
1193,~mm,0,0,0.0,1,0.0,Neutral
1194,something appealing about hawking hartle idea but i agree with turok feldbrugge lehners,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1195,u+fa ur algo,0,0,0.0,3,0.0,Neutral
1196,true,0,0,0.0,1,0.0,Neutral
1197,there are some practical size constraints too cant be too big to fit in the engine comp,0,0,0.0,7,0.0,Neutral
1198,doesnt seem to be a problem we could probably increase area ratio given bar max de,0,1,-0.9999990000010001,8,0.12499998437500197,Most Negative
1199,,0,0,0.0,0,0.0,Neutral
1200,preburners ignite then main chamber,0,0,0.0,4,0.0,Neutral
1201,where is our prediction of probability inaccurate,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1202,or energy &amp time but besides that what,0,0,0.0,4,0.0,Neutral
1203,genetic engineering is too slow unless you use a synthetic virus,0,2,-0.99999950000025,5,0.399999920000016,Most Negative
1204,what cant we predict,0,0,0.0,1,0.0,Neutral
1205,yeah but might not need it,0,0,0.0,1,0.0,Neutral
1206,expansion ratio you can a little bit of flow separation towards the end of the nozzle,0,0,0.0,7,0.0,Neutral
1207, completed a full duration test fire of the raptor vacuum engine at spacexs rocket development facility in mcgregor texas http,0,0,0.0,15,0.0,Neutral
1208, rvac and sea level raptor with a human for scale,0,0,0.0,6,0.0,Neutral
1209,only thing beyond ludicrous is plaid,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1210,this does seem like the opposite of open openai is essentially captured by microsoft,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1211,haha true,0,0,0.0,2,0.0,Neutral
1212,maybe i will,0,0,0.0,0,0.0,Neutral
1213,jets are so cool,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1214,pretty much,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1215,yes,0,0,0.0,0,0.0,Neutral
1216,yahoo finance is as dumb as it sounds,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1217,yes,0,0,0.0,0,0.0,Neutral
1218,haha,0,0,0.0,1,0.0,Neutral
1219,roadster will be better,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1220,probably,0,0,0.0,0,0.0,Neutral
1221,cybertruck atv roadster &amp semic a r s,0,0,0.0,6,0.0,Neutral
1222,thanks for your many years of support through very tough times,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1223,we will be a little below that this year most challenging year weve ever had but,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1224,thats about right maybe a little faster,2,0,0.99999950000025,1,1.9999980000020001,Most Positive
1225,yes,0,0,0.0,0,0.0,Neutral
1226,cgi irl,0,0,0.0,2,0.0,Neutral
1227,haha,0,0,0.0,1,0.0,Neutral
1228, we drove a model s long range plus for miles in california and believe we could have made it to  explain,0,0,0.0,8,0.0,Neutral
1229,the extreme difficulty of scaling production of new technology is not well understood its  to  harder,1,1,0.0,7,0.285714244897965,Neutral
1230,haha,0,0,0.0,1,0.0,Neutral
1231,we intend to increase not reduce battery cell purchases from panasonic lg &amp catl possibly other partners too h,0,0,0.0,13,0.0,Neutral
1232,important note about tesla battery day unveil tomorrow this affects long term production especially semi cybertr,1,0,0.9999990000010001,13,0.07692307100591762,Most Positive
1233,thanks,0,0,0.0,0,0.0,Neutral
1234,we really need better legs for starship theyre coming,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1235,most likely all flaps will fold after landing to reduce wind tip over force t,0,0,0.0,7,0.0,Neutral
1236,fine well do it already u+f,2,0,0.99999950000025,2,0.99999950000025,Most Positive
1237,good analysis although i think we should wait until fsd is a bit more mature,2,0,0.99999950000025,6,0.33333327777778704,Most Positive
1238,im pretty sure tesla could do a much better autocorrect the bar is so low haha,2,0,0.99999950000025,7,0.285714244897965,Most Positive
1239,true,0,0,0.0,1,0.0,Neutral
1240,custom ultra high speed bus &amp efficient cooling,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1241,ok,0,0,0.0,0,0.0,Neutral
1242,pretty much any machine learning,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1243,its big,0,0,0.0,1,0.0,Neutral
1244,sure,0,0,0.0,0,0.0,Neutral
1245,yeah we will open dojo for training as a web service once we work out the bugs,1,1,0.0,8,0.24999996875000394,Neutral
1246,there are a lot of pointless zeroes in fp neural nets you can chop off of the,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1247,dojo uses our own chips &amp a computer architecture optimized for neural net training not a,0,0,0.0,10,0.0,Neutral
1248,you really want waypoints this much,0,0,0.0,1,0.0,Neutral
1249,for dojo were betting on fp with floating floating point essentially truncating mostly zeroes,0,0,0.0,9,0.0,Neutral
1250,yes,0,0,0.0,0,0.0,Neutral
1251,yes,0,0,0.0,0,0.0,Neutral
1252,therell be lots of green space around factory but building itself is continuous the open areas,0,0,0.0,9,0.0,Neutral
1253,shaped like a diamond &amp aligned on true north,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1254,a prior track record of exceptional achievement in engineering *is* required but *no* prior experience working on,2,0,0.99999950000025,14,0.14285713265306196,Most Positive
1255,if you feel neuralink might have incorrectly overlooked your resume or declined to make an offer please lmk in co,0,1,-0.9999990000010001,9,0.11111109876543349,Most Negative
1256,felt i had done enough on the internet zip &amp paypal that my work would,2,0,0.99999950000025,7,0.285714244897965,Most Positive
1257,it took an utterly insane amount of work to move the spacex &amp tesla success probabilities above ~zero,2,2,0.0,12,0.3333333055555579,Neutral
1258,to be frank in the early days i thought there was &gt chance that both spacex &amp tesla would be worth,1,0,0.9999990000010001,12,0.08333332638888948,Most Positive
1259,irrational is such a funny word to describe numbers,0,2,-0.99999950000025,5,0.399999920000016,Most Negative
1260,of course i still love you,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1261,sure but which planet,0,0,0.0,1,0.0,Neutral
1262,good movie,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1263,current was too strong for droneship to hold station thrusters to be upgraded for future missions,2,0,0.99999950000025,9,0.22222219753086697,Most Positive
1264,lot has happened in years,0,0,0.0,3,0.0,Neutral
1265,it will be very insane,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1266,speedrunning factorio in real life,0,0,0.0,4,0.0,Neutral
1267,no but you make some great points important to note that irons cost advantage is partly offset by,3,0,0.9999996666667778,10,0.299999970000003,Most Positive
1268,yup,0,0,0.0,1,0.0,Neutral
1269,fallout shelter is on your tesla tap the entertainment button,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1270,implicit conflation of consumption &amp capital allocation is the foundational error,0,1,-0.9999990000010001,9,0.11111109876543349,Most Negative
1271,great idea,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1272,u+fa fallout radio u+fa,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1273,there are some eerie parallels between the boring company &amp vault tec we also built our first demonstration tunnel vault in la,0,1,-0.9999990000010001,13,0.07692307100591762,Most Negative
1274,doubles as an underground nuclear shelter u+fu+fd,0,0,0.0,5,0.0,Neutral
1275,yeah,0,0,0.0,1,0.0,Neutral
1276,should be happening soon,0,0,0.0,1,0.0,Neutral
1277,a bit more obscure but starhammer &amp stainless steel rat,1,1,0.0,8,0.24999996875000394,Neutral
1278,at first i thought that was a parrot,0,0,0.0,2,0.0,Neutral
1279,they remind me of these guys,0,0,0.0,2,0.0,Neutral
1280,story of my life,0,0,0.0,2,0.0,Neutral
1281,,0,0,0.0,0,0.0,Neutral
1282,tunnels under cities with self driving electric cars will feel like warp drivefirst operational tunnel under vega,1,1,0.0,11,0.1818181652892577,Neutral
1283,for sure,0,0,0.0,0,0.0,Neutral
1284,good point,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1285,have you hugged a tunnel today,0,0,0.0,3,0.0,Neutral
1286,good analysis,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1287,exactly,0,0,0.0,0,0.0,Neutral
1288,gary the snail is still winning but were gaining on him her,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1289,embrace tunnels,0,0,0.0,2,0.0,Neutral
1290,tunnels are the solution to traffic you can have as many levels as you want usable tunnel depth far e,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1291,just a guess but probably mid teens booster &amp stacking on orbital pad are likely limiti,0,0,0.0,10,0.0,Neutral
1292,pretty accurate simulation although sn will use raptors if sn craters sn &amp sn are close behind,2,0,0.99999950000025,12,0.16666665277777895,Most Positive
1293,couldnt agree more major software improvements are already in place to extend its life &amp more coming,1,0,0.9999990000010001,11,0.09090908264462885,Most Positive
1294,definitely not smartwatches &amp phones are yesterdays technology neuralinks are the future,0,0,0.0,8,0.0,Neutral
1295,seems like they should make a whole outfit out of that material,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1296,ancient greece had it all &amp then committed suicide nobody digs your grave better than yourself,1,1,0.0,8,0.24999996875000394,Neutral
1297,true,0,0,0.0,1,0.0,Neutral
1298,the lego movie was awesome,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1299,the story of civilization first book is a little dry but second book the life of greece is incredible,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1300,im wearing your f  engine shirt right now,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1301,cumulative mass to orbit per year correc,0,0,0.0,5,0.0,Neutral
1302,thats the number that really matters,0,0,0.0,2,0.0,Neutral
1303,anyone tracking tonnage to orbit per year for all launch vehicles,0,0,0.0,6,0.0,Neutral
1304,one way or another excitement guaranteed support of greater boca padre brownsville community is very much appreciated,3,0,0.9999996666667778,9,0.33333329629630043,Most Positive
1305,sn starship with flaps &amp nosecone should be done in about a week then static fire checkouts static fire fly to ft &amp back,0,2,-0.99999950000025,17,0.11764705190311459,Most Negative
1306,can someone do a boat service from south padre to boca,0,0,0.0,5,0.0,Neutral
1307,exactly problems like that have been addressed,1,1,0.0,2,0.99999950000025,Neutral
1308,yes good insight,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1309,all frames stitched to single frame tricky as all cameras overlap in different ways,0,1,-0.9999990000010001,8,0.12499998437500197,Most Negative
1310,much,0,0,0.0,0,0.0,Neutral
1311,yes,0,0,0.0,0,0.0,Neutral
1312,releasing private beta in to weeks public beta early access owners who opt in,0,0,0.0,10,0.0,Neutral
1313,and this still isnt using the dramatically better d aka simultaneous surround video from cameras architecture,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1314,cool,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1315,he has no clue,0,0,0.0,1,0.0,Neutral
1316,sorry to hear that im sure youll figure it out though took us four launches to reach orbit rockets are hard,0,2,-0.99999950000025,9,0.22222219753086697,Most Negative
1317,many exciting things will be unveiled on battery day   u+au+fef,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1318,we will make super efficient home hvac with hepa filters one day,2,0,0.99999950000025,8,0.24999996875000394,Most Positive
1319,if reich actually cares about global warming why is he making so much hot air,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1320,u+feu+fea natrlich u+feu+fea,0,0,0.0,3,0.0,Neutral
1321,bitte arbeiten sie bei tesla giga berlin es wird super spa machen,1,0,0.9999990000010001,12,0.08333332638888948,Most Positive
1322,try a tesla &amp youre welcome to give it back if you decide you prefer a subaru,2,0,0.99999950000025,9,0.22222219753086697,Most Positive
1323,vera rubin observatory is cool,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1324,+=,0,0,0.0,1,0.0,Neutral
1325,munger is right,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1326,,0,0,0.0,0,0.0,Neutral
1327,black scholes formula is kinda bs big difference between a finance approximation &amp fundamental physics   pure math,1,1,0.0,15,0.13333332444444504,Neutral
1328,true,0,0,0.0,1,0.0,Neutral
1329,tesla is best understood as a collection of about a dozen startups mostly in series increasingly,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1330,tesla r&amp productivity is exceptionally good due to the caliber of engineering talent,3,0,0.9999996666667778,10,0.299999970000003,Most Positive
1331,tesla model s &amp x have hospital grade hepa air filters &amp y are really good too this has a big effect on healt,1,0,0.9999990000010001,15,0.06666666222222252,Most Positive
1332,,0,0,0.0,0,0.0,Neutral
1333, tesla energy ramps hiring at giga new york for accelerated solar production,0,0,0.0,9,0.0,Neutral
1334,touch,0,0,0.0,1,0.0,Neutral
1335,all tesla workers also get stock so their compensation increased proportionately you are a modern day moron,1,1,0.0,9,0.22222219753086697,Neutral
1336, onboard camera view of falcon s saocom b launch and first stage land landing,0,0,0.0,9,0.0,Neutral
1337,yup,0,0,0.0,1,0.0,Neutral
1338,,0,0,0.0,0,0.0,Neutral
